column1,Days_for_shipping_real,Days_for_shipment_scheduled,Delivery_Status,Late_delivery_risk,shipping_date_DateOrders,Shipping_Mode,Market,Order_Id
21880,2,2,Shipping on time,0,2017-05-27 15:25:00.0000000,Second Class,LATAM,59986
21882,2,2,Shipping on time,0,2015-04-14 09:08:00.0000000,Second Class,LATAM,6946
21893,2,2,Shipping on time,0,2017-02-06 01:33:00.0000000,Second Class,LATAM,52411
21894,2,2,Shipping on time,0,2015-04-18 12:59:00.0000000,Second Class,LATAM,7231
21896,2,2,Shipping on time,0,2017-12-26 14:56:00.0000000,Second Class,Pacific Asia,74576
21899,2,2,Shipping on time,0,2018-01-10 14:02:00.0000000,Second Class,Pacific Asia,75601
21904,2,2,Shipping on time,0,2017-11-22 19:53:00.0000000,Second Class,Pacific Asia,72261
21909,2,2,Shipping on time,0,2016-03-21 18:28:00.0000000,Second Class,Pacific Asia,30401
21915,2,2,Shipping on time,0,2016-11-21 22:30:00.0000000,Second Class,Pacific Asia,47196
21925,2,2,Shipping on time,0,2016-02-06 05:55:00.0000000,Second Class,Pacific Asia,27351
21931,2,2,Shipping on time,0,2016-02-23 23:35:00.0000000,Second Class,Pacific Asia,28566
21932,2,2,Shipping on time,0,2015-11-06 17:15:00.0000000,Second Class,Pacific Asia,21081
21938,2,2,Shipping on time,0,2016-04-02 10:44:00.0000000,Second Class,Pacific Asia,31201
21947,2,2,Shipping on time,0,2015-12-20 03:32:00.0000000,Second Class,Pacific Asia,24056
21948,2,2,Shipping on time,0,2016-09-18 15:14:00.0000000,Second Class,Pacific Asia,42791
21952,2,2,Shipping on time,0,2015-11-29 15:18:00.0000000,Second Class,Pacific Asia,22651
21956,2,2,Shipping on time,0,2018-01-31 02:16:00.0000000,Second Class,Pacific Asia,77006
21963,2,2,Shipping on time,0,2015-12-02 16:52:00.0000000,Second Class,Pacific Asia,22861
21972,2,2,Shipping on time,0,2017-11-17 06:45:00.0000000,Second Class,Pacific Asia,71881
21975,2,2,Shipping on time,0,2015-11-26 01:28:00.0000000,Second Class,Pacific Asia,22406
21983,2,2,Shipping on time,0,2017-12-18 14:15:00.0000000,Second Class,Pacific Asia,74026
21997,2,2,Shipping on time,0,2016-11-18 05:10:00.0000000,Second Class,Pacific Asia,46941
21999,2,2,Shipping on time,0,2016-10-19 08:43:00.0000000,Second Class,Pacific Asia,44896
22002,2,2,Shipping on time,0,2016-09-10 14:33:00.0000000,Second Class,Pacific Asia,42241
22003,2,2,Shipping on time,0,2015-10-30 22:21:00.0000000,Second Class,Pacific Asia,20616
22005,2,2,Shipping on time,0,2016-09-15 01:24:00.0000000,Second Class,Pacific Asia,42546
22007,2,2,Shipping on time,0,2017-11-28 02:01:00.0000000,Second Class,Pacific Asia,72621
22008,2,2,Shipping on time,0,2016-06-30 22:21:00.0000000,Second Class,USCA,37331
22013,2,2,Shipping on time,0,2016-06-29 02:34:00.0000000,Second Class,USCA,37206
22029,2,2,Shipping on time,0,2016-04-22 21:13:00.0000000,Second Class,USCA,32601
22031,2,2,Shipping on time,0,2016-07-02 19:54:00.0000000,Second Class,USCA,37461
22040,2,2,Shipping on time,0,2017-01-15 11:02:00.0000000,Second Class,USCA,50931
22041,2,2,Shipping on time,0,2016-04-05 00:03:00.0000000,Second Class,USCA,31376
22045,2,2,Shipping on time,0,2016-04-21 06:41:00.0000000,Second Class,USCA,32491
22064,2,2,Shipping on time,0,2015-10-02 02:25:00.0000000,Second Class,Europe,18641
22070,2,2,Shipping on time,0,2015-06-25 15:20:00.0000000,Second Class,Europe,11896
22077,2,2,Shipping on time,0,2017-08-22 11:58:00.0000000,Second Class,Europe,65936
22078,2,2,Shipping on time,0,2017-04-10 17:03:00.0000000,Second Class,LATAM,56771
22081,2,2,Shipping on time,0,2017-05-28 19:26:00.0000000,Second Class,LATAM,60066
22085,2,2,Shipping on time,0,2015-05-06 06:39:00.0000000,Second Class,LATAM,8446
22087,2,2,Shipping on time,0,2017-03-03 07:39:00.0000000,Second Class,LATAM,54141
22088,2,2,Shipping on time,0,2017-02-20 03:38:00.0000000,Second Class,LATAM,53376
22095,2,2,Shipping on time,0,2016-07-07 08:30:00.0000000,Second Class,USCA,37771
22108,2,2,Shipping on time,0,2015-07-23 00:14:00.0000000,Second Class,Europe,13771
22113,2,2,Shipping on time,0,2017-05-29 12:57:00.0000000,Second Class,LATAM,60116
22118,2,2,Shipping on time,0,2016-04-17 11:36:00.0000000,Second Class,USCA,32231
22119,2,2,Shipping on time,0,2016-07-14 20:56:00.0000000,Second Class,USCA,38286
22139,2,2,Shipping on time,0,2015-01-29 18:52:00.0000000,Second Class,LATAM,1836
22143,2,2,Shipping on time,0,2016-02-26 11:09:00.0000000,Second Class,Pacific Asia,28736
22147,2,2,Shipping on time,0,2016-03-17 05:52:00.0000000,Second Class,Pacific Asia,30091
22153,2,2,Shipping on time,0,2017-08-31 00:55:00.0000000,Second Class,Europe,66521
22158,2,2,Shipping on time,0,2017-05-13 04:34:00.0000000,Second Class,LATAM,58996
22164,2,2,Shipping on time,0,2016-04-02 00:14:00.0000000,Second Class,Pacific Asia,31171
22173,4,4,Shipping on time,0,2016-11-16 14:17:00.0000000,Standard Class,Africa,46693
22183,4,4,Shipping on time,0,2016-11-08 20:36:00.0000000,Standard Class,Africa,46163
22185,4,4,Shipping on time,0,2016-11-18 13:35:00.0000000,Standard Class,Africa,46828
22187,4,4,Shipping on time,0,2016-09-08 06:09:00.0000000,Standard Class,Africa,41943
22196,4,4,Shipping on time,0,2016-10-16 17:18:00.0000000,Standard Class,Africa,44578
22197,4,4,Shipping on time,0,2017-01-03 20:10:00.0000000,Standard Class,Africa,49998
22206,4,4,Shipping on time,0,2016-09-23 08:45:00.0000000,Standard Class,Africa,42978
22211,4,4,Shipping on time,0,2016-09-17 23:07:00.0000000,Standard Class,Africa,42608
22212,4,4,Shipping on time,0,2016-12-23 07:24:00.0000000,Standard Class,Africa,49208
22216,4,4,Shipping on time,0,2016-10-30 14:08:00.0000000,Standard Class,Africa,45528
22223,4,4,Shipping on time,0,2017-01-05 10:42:00.0000000,Standard Class,Africa,50108
22227,4,4,Shipping on time,0,2016-12-20 11:05:00.0000000,Standard Class,Africa,49013
22234,4,4,Shipping on time,0,2016-09-11 18:14:00.0000000,Standard Class,Africa,42183
22245,4,4,Shipping on time,0,2017-10-22 10:18:00.0000000,Standard Class,Europe,69973
22247,4,4,Shipping on time,0,2017-10-30 16:15:00.0000000,Standard Class,Europe,70538
22254,4,4,Shipping on time,0,2017-11-02 00:18:00.0000000,Standard Class,Europe,70698
22257,4,4,Shipping on time,0,2017-11-05 01:52:00.0000000,Standard Class,Europe,70908
22258,4,4,Shipping on time,0,2017-11-04 18:52:00.0000000,Standard Class,Europe,70888
22268,4,4,Shipping on time,0,2017-10-22 12:03:00.0000000,Standard Class,Europe,69978
22277,4,4,Shipping on time,0,2017-11-02 09:04:00.0000000,Standard Class,Europe,70723
22278,4,4,Shipping on time,0,2017-09-05 06:41:00.0000000,Standard Class,Europe,66743
22279,4,4,Shipping on time,0,2017-09-25 03:09:00.0000000,Standard Class,Europe,68103
22281,4,4,Shipping on time,0,2015-07-11 09:22:00.0000000,Standard Class,Europe,12838
22285,4,4,Shipping on time,0,2017-06-30 11:52:00.0000000,Standard Class,Europe,62168
22293,4,4,Shipping on time,0,2015-06-11 21:40:00.0000000,Standard Class,Europe,10818
22304,4,4,Shipping on time,0,2015-07-09 04:49:00.0000000,Standard Class,Europe,12688
22323,4,4,Shipping on time,0,2015-06-12 09:56:00.0000000,Standard Class,Europe,10853
22325,4,4,Shipping on time,0,2017-08-07 03:45:00.0000000,Standard Class,Europe,64748
22326,4,4,Shipping on time,0,2015-08-29 15:47:00.0000000,Standard Class,Europe,16213
22335,4,4,Shipping on time,0,2015-07-26 04:58:00.0000000,Standard Class,Europe,13853
22338,4,4,Shipping on time,0,2017-07-15 07:28:00.0000000,Standard Class,Europe,63183
22341,4,4,Shipping on time,0,2017-09-17 19:59:00.0000000,Standard Class,Europe,67603
22344,4,4,Shipping on time,0,2017-06-25 11:00:00.0000000,Standard Class,Europe,61823
22354,4,4,Shipping on time,0,2017-07-03 06:26:00.0000000,Standard Class,Europe,62358
22379,4,4,Shipping on time,0,2015-10-14 11:52:00.0000000,Standard Class,Europe,19353
22380,4,4,Shipping on time,0,2017-08-06 18:59:00.0000000,Standard Class,Europe,64723
22381,4,4,Shipping on time,0,2015-08-21 16:50:00.0000000,Standard Class,Europe,15668
22404,4,4,Shipping on time,0,2017-09-23 16:07:00.0000000,Standard Class,Europe,68003
22414,4,4,Shipping on time,0,2015-08-01 16:52:00.0000000,Standard Class,Europe,14298
22416,4,4,Shipping on time,0,2015-06-28 18:19:00.0000000,Standard Class,Europe,11973
22418,4,4,Shipping on time,0,2017-07-29 06:02:00.0000000,Standard Class,Europe,64138
22423,4,4,Shipping on time,0,2015-07-07 14:17:00.0000000,Standard Class,Europe,12578
22424,4,4,Shipping on time,0,2015-07-24 02:10:00.0000000,Standard Class,Europe,13708
22432,4,4,Shipping on time,0,2017-06-23 09:57:00.0000000,Standard Class,Europe,61683
22437,4,4,Shipping on time,0,2015-08-06 05:28:00.0000000,Standard Class,Europe,14608
22439,4,4,Shipping on time,0,2017-07-06 22:01:00.0000000,Standard Class,Europe,62608
22442,4,4,Shipping on time,0,2017-07-21 01:51:00.0000000,Standard Class,Europe,63578
22449,4,4,Shipping on time,0,2017-08-23 19:09:00.0000000,Standard Class,Europe,65888
22462,4,4,Shipping on time,0,2016-09-03 01:46:00.0000000,Standard Class,Europe,41588
22467,4,4,Shipping on time,0,2017-08-07 09:00:00.0000000,Standard Class,Europe,64763
22468,4,4,Shipping on time,0,2015-08-08 17:02:00.0000000,Standard Class,Europe,14778
22469,4,4,Shipping on time,0,2015-06-18 18:20:00.0000000,Standard Class,Europe,11288
22471,4,4,Shipping on time,0,2015-08-21 13:20:00.0000000,Standard Class,Europe,15658
22473,4,4,Shipping on time,0,2016-12-09 03:34:00.0000000,Standard Class,Europe,48238
22478,4,4,Shipping on time,0,2017-09-26 21:12:00.0000000,Standard Class,Europe,68223
22485,4,4,Shipping on time,0,2017-07-09 02:34:00.0000000,Standard Class,Europe,62758
22490,4,4,Shipping on time,0,2015-06-20 21:08:00.0000000,Standard Class,Europe,11433
22498,4,4,Shipping on time,0,2015-06-13 05:12:00.0000000,Standard Class,Europe,10908
22506,4,4,Shipping on time,0,2015-10-13 02:35:00.0000000,Standard Class,Europe,19258
22511,4,4,Shipping on time,0,2015-10-17 11:41:00.0000000,Standard Class,Europe,19558
22515,4,4,Shipping on time,0,2015-07-03 01:40:00.0000000,Standard Class,Europe,12268
22522,4,4,Shipping on time,0,2017-07-16 11:29:00.0000000,Standard Class,Europe,63263
22527,4,4,Shipping on time,0,2017-10-10 19:47:00.0000000,Standard Class,Europe,69178
22528,4,4,Shipping on time,0,2017-10-07 14:42:00.0000000,Standard Class,Europe,68958
22541,4,4,Shipping on time,0,2017-10-18 02:57:00.0000000,Standard Class,Europe,69678
22542,4,4,Shipping on time,0,2017-10-19 03:28:00.0000000,Standard Class,Europe,69748
22543,4,4,Shipping on time,0,2017-08-03 01:39:00.0000000,Standard Class,Europe,64468
22544,4,4,Shipping on time,0,2017-08-11 16:21:00.0000000,Standard Class,Europe,65058
22545,4,4,Shipping on time,0,2017-10-12 01:33:00.0000000,Standard Class,Europe,69263
22547,4,4,Shipping on time,0,2017-08-10 14:05:00.0000000,Standard Class,Europe,64983
22552,4,4,Shipping on time,0,2016-11-28 18:49:00.0000000,Standard Class,Europe,47528
22560,4,4,Shipping on time,0,2015-06-24 17:58:00.0000000,Standard Class,Europe,11698
22567,4,4,Shipping on time,0,2015-08-20 02:18:00.0000000,Standard Class,Europe,15558
22569,4,4,Shipping on time,0,2015-10-07 13:27:00.0000000,Standard Class,Europe,18878
22573,4,4,Shipping on time,0,2015-09-12 05:36:00.0000000,Standard Class,Europe,17143
22584,4,4,Shipping on time,0,2015-06-29 20:36:00.0000000,Standard Class,Europe,12048
22586,4,4,Shipping on time,0,2015-06-22 22:11:00.0000000,Standard Class,Europe,11573
22594,4,4,Shipping on time,0,2017-07-22 07:38:00.0000000,Standard Class,Europe,63663
22595,4,4,Shipping on time,0,2017-11-14 11:51:00.0000000,Standard Class,Europe,71553
22596,4,4,Shipping on time,0,2017-04-21 08:27:00.0000000,Standard Class,LATAM,57363
22605,4,4,Shipping on time,0,2015-05-14 12:15:00.0000000,Standard Class,LATAM,8873
22607,4,4,Shipping on time,0,2015-05-06 06:18:00.0000000,Standard Class,LATAM,8308
22611,4,4,Shipping on time,0,2015-03-18 15:39:00.0000000,Standard Class,LATAM,4978
22619,4,4,Shipping on time,0,2017-06-05 00:31:00.0000000,Standard Class,LATAM,60423
22623,4,4,Shipping on time,0,2017-02-19 13:16:00.0000000,Standard Class,LATAM,53198
22627,4,4,Shipping on time,0,2015-04-07 22:38:00.0000000,Standard Class,LATAM,6368
22651,4,4,Shipping on time,0,2015-03-23 14:46:00.0000000,Standard Class,LATAM,5318
22652,4,4,Shipping on time,0,2015-04-09 18:26:00.0000000,Standard Class,LATAM,6493
22659,4,4,Shipping on time,0,2015-01-21 14:20:00.0000000,Standard Class,LATAM,1138
22666,4,4,Shipping on time,0,2015-05-21 17:40:00.0000000,Standard Class,LATAM,9368
22670,4,4,Shipping on time,0,2017-03-03 23:04:00.0000000,Standard Class,LATAM,54048
22673,4,4,Shipping on time,0,2017-03-10 00:27:00.0000000,Standard Class,LATAM,54463
22675,4,4,Shipping on time,0,2015-03-26 09:20:00.0000000,Standard Class,LATAM,5508
22677,4,4,Shipping on time,0,2017-04-10 18:27:00.0000000,Standard Class,LATAM,56638
22684,4,4,Shipping on time,0,2017-02-09 13:17:00.0000000,Standard Class,LATAM,52513
22686,4,4,Shipping on time,0,2017-02-05 16:27:00.0000000,Standard Class,LATAM,52248
22691,4,4,Shipping on time,0,2017-01-23 09:38:00.0000000,Standard Class,LATAM,51338
22698,4,4,Shipping on time,0,2015-04-25 04:03:00.0000000,Standard Class,LATAM,7548
22699,4,4,Shipping on time,0,2015-04-15 11:04:00.0000000,Standard Class,LATAM,6883
22702,4,4,Shipping on time,0,2017-02-08 18:01:00.0000000,Standard Class,LATAM,52458
22707,4,4,Shipping on time,0,2017-03-12 22:32:00.0000000,Standard Class,LATAM,54663
22712,4,4,Shipping on time,0,2015-02-04 19:55:00.0000000,Standard Class,LATAM,2113
22722,4,4,Shipping on time,0,2015-02-25 01:09:00.0000000,Standard Class,LATAM,3498
22730,4,4,Shipping on time,0,2017-03-21 14:59:00.0000000,Standard Class,LATAM,55258
22733,4,4,Shipping on time,0,2015-01-06 16:59:00.0000000,Standard Class,LATAM,118
22736,4,4,Shipping on time,0,2017-06-18 23:05:00.0000000,Standard Class,LATAM,61378
22739,4,4,Shipping on time,0,2017-03-23 02:01:00.0000000,Standard Class,LATAM,55358
22741,4,4,Shipping on time,0,2015-05-18 07:20:00.0000000,Standard Class,LATAM,9133
22743,4,4,Shipping on time,0,2015-01-29 22:02:00.0000000,Standard Class,LATAM,1708
22745,4,4,Shipping on time,0,2015-04-28 19:38:00.0000000,Standard Class,LATAM,7798
22748,4,4,Shipping on time,0,2017-04-03 20:03:00.0000000,Standard Class,LATAM,56163
22758,4,4,Shipping on time,0,2015-01-22 20:07:00.0000000,Standard Class,LATAM,1223
22767,4,4,Shipping on time,0,2017-04-27 02:50:00.0000000,Standard Class,LATAM,57758
22772,4,4,Shipping on time,0,2017-03-23 09:01:00.0000000,Standard Class,LATAM,55378
22773,4,4,Shipping on time,0,2015-04-01 14:14:00.0000000,Standard Class,LATAM,5933
22782,4,4,Shipping on time,0,2017-05-23 12:58:00.0000000,Standard Class,LATAM,59568
22784,4,4,Shipping on time,0,2017-03-13 03:47:00.0000000,Standard Class,LATAM,54678
22785,4,4,Shipping on time,0,2017-01-28 21:01:00.0000000,Standard Class,LATAM,51713
22788,4,4,Shipping on time,0,2017-01-25 22:56:00.0000000,Standard Class,LATAM,51513
22791,4,4,Shipping on time,0,2015-04-05 11:05:00.0000000,Standard Class,LATAM,6198
22792,4,4,Shipping on time,0,2015-02-23 00:06:00.0000000,Standard Class,LATAM,3358
22796,4,4,Shipping on time,0,2015-03-09 10:56:00.0000000,Standard Class,LATAM,4348
22804,4,4,Shipping on time,0,2017-02-06 08:13:00.0000000,Standard Class,LATAM,52293
22807,4,4,Shipping on time,0,2017-02-22 09:35:00.0000000,Standard Class,LATAM,53393
22813,4,4,Shipping on time,0,2015-03-06 07:37:00.0000000,Standard Class,LATAM,4133
22817,4,4,Shipping on time,0,2015-02-28 16:44:00.0000000,Standard Class,LATAM,3748
22818,4,4,Shipping on time,0,2017-04-14 11:48:00.0000000,Standard Class,LATAM,56893
22819,4,4,Shipping on time,0,2015-04-10 08:27:00.0000000,Standard Class,LATAM,6533
22820,4,4,Shipping on time,0,2015-03-03 02:32:00.0000000,Standard Class,LATAM,3913
22821,4,4,Shipping on time,0,2015-05-02 00:42:00.0000000,Standard Class,LATAM,8018
22828,4,4,Shipping on time,0,2017-06-15 07:30:00.0000000,Standard Class,LATAM,61128
22829,4,4,Shipping on time,0,2015-04-07 03:22:00.0000000,Standard Class,LATAM,6313
22834,4,4,Shipping on time,0,2015-01-09 22:03:00.0000000,Standard Class,LATAM,338
22835,4,4,Shipping on time,0,2015-03-04 03:04:00.0000000,Standard Class,LATAM,3983
22836,4,4,Shipping on time,0,2017-05-24 01:14:00.0000000,Standard Class,LATAM,59603
22837,4,4,Shipping on time,0,2015-01-30 13:48:00.0000000,Standard Class,LATAM,1753
22839,4,4,Shipping on time,0,2015-04-04 07:03:00.0000000,Standard Class,LATAM,6118
22842,4,4,Shipping on time,0,2015-04-15 14:34:00.0000000,Standard Class,LATAM,6893
22848,4,4,Shipping on time,0,2015-06-03 19:14:00.0000000,Standard Class,LATAM,10263
22856,4,4,Shipping on time,0,2015-05-03 22:15:00.0000000,Standard Class,LATAM,8148
22857,4,4,Shipping on time,0,2015-03-18 06:54:00.0000000,Standard Class,LATAM,4953
22859,4,4,Shipping on time,0,2015-05-31 14:09:00.0000000,Standard Class,LATAM,10043
22861,4,4,Shipping on time,0,2015-04-08 00:23:00.0000000,Standard Class,LATAM,6373
22875,4,4,Shipping on time,0,2017-12-30 06:10:00.0000000,Standard Class,Pacific Asia,74688
22893,4,4,Shipping on time,0,2018-01-11 03:42:00.0000000,Standard Class,Pacific Asia,75503
22916,4,4,Shipping on time,0,2016-02-05 08:33:00.0000000,Standard Class,Pacific Asia,27153
22919,4,4,Shipping on time,0,2016-04-04 06:11:00.0000000,Standard Class,Pacific Asia,31188
22922,4,4,Shipping on time,0,2016-02-23 10:58:00.0000000,Standard Class,Pacific Asia,28393
22930,4,4,Shipping on time,0,2015-12-24 21:03:00.0000000,Standard Class,Pacific Asia,24243
22932,4,4,Shipping on time,0,2016-01-30 01:54:00.0000000,Standard Class,Pacific Asia,26723
22934,4,4,Shipping on time,0,2015-11-13 20:35:00.0000000,Standard Class,Pacific Asia,21433
22936,4,4,Shipping on time,0,2017-12-21 20:44:00.0000000,Standard Class,Pacific Asia,74113
22943,4,4,Shipping on time,0,2016-03-30 08:49:00.0000000,Standard Class,Pacific Asia,30853
22944,4,4,Shipping on time,0,2016-02-11 18:42:00.0000000,Standard Class,Pacific Asia,27593
22946,4,4,Shipping on time,0,2016-01-08 00:53:00.0000000,Standard Class,Pacific Asia,25213
22952,4,4,Shipping on time,0,2016-12-25 01:26:00.0000000,Standard Class,Pacific Asia,49328
22955,4,4,Shipping on time,0,2016-12-06 17:45:00.0000000,Standard Class,Pacific Asia,48073
22959,4,4,Shipping on time,0,2016-03-24 02:10:00.0000000,Standard Class,Pacific Asia,30423
22975,4,4,Shipping on time,0,2018-02-04 00:31:00.0000000,Standard Class,Pacific Asia,77138
22976,4,4,Shipping on time,0,2015-11-23 15:18:00.0000000,Standard Class,Pacific Asia,22103
22987,4,4,Shipping on time,0,2015-12-08 09:09:00.0000000,Standard Class,Pacific Asia,23113
22988,4,4,Shipping on time,0,2018-01-30 18:55:00.0000000,Standard Class,Pacific Asia,76848
22991,4,4,Shipping on time,0,2016-01-27 05:35:00.0000000,Standard Class,Pacific Asia,26528
22996,4,4,Shipping on time,0,2016-03-02 23:56:00.0000000,Standard Class,Pacific Asia,28978
23000,4,4,Shipping on time,0,2017-12-31 11:57:00.0000000,Standard Class,Pacific Asia,74773
23002,4,4,Shipping on time,0,2015-12-15 07:34:00.0000000,Standard Class,Pacific Asia,23588
23014,4,4,Shipping on time,0,2016-01-15 04:33:00.0000000,Standard Class,Pacific Asia,25703
23017,4,4,Shipping on time,0,2015-12-01 17:45:00.0000000,Standard Class,Pacific Asia,22658
23020,4,4,Shipping on time,0,2017-12-26 18:06:00.0000000,Standard Class,Pacific Asia,74448
23027,4,4,Shipping on time,0,2015-12-06 16:52:00.0000000,Standard Class,Pacific Asia,22998
23028,4,4,Shipping on time,0,2017-11-28 10:25:00.0000000,Standard Class,Pacific Asia,72508
23030,4,4,Shipping on time,0,2018-02-04 16:17:00.0000000,Standard Class,Pacific Asia,77183
23036,4,4,Shipping on time,0,2018-02-02 13:29:00.0000000,Standard Class,Pacific Asia,77038
23041,4,4,Shipping on time,0,2016-01-04 16:18:00.0000000,Standard Class,Pacific Asia,24983
